time,usage,demand,무효지상,무효진상,역률지상,역률진상
2015-07-01 1:00,5806.08,5909.76,2048.4,0,NA,100
2015-07-01 2:00,5817.6,5880.96,2045.16,0,NA,100
2015-07-01 3:00,5814.72,5853.6,2013.48,0,NA,100
2015-07-01 4:00,5617.44,5855.04,2062.8,0,NA,100
2015-07-01 5:00,5274,5499.36,1812.24,0,NA,100
2015-07-01 6:00,5583.6,5726.88,2006.28,0,NA,100
2015-07-01 7:00,5242.68,5325.12,1882.44,0,NA,100
2015-07-01 8:00,5405.04,5528.16,1935,0,NA,100
2015-07-01 9:00,5475.96,5541.12,1894.32,0,NA,100
2015-07-01 10:00,5629.32,5673.6,1968.84,0,94.39,NA
2015-07-01 11:00,5684.4,5767.2,2016.36,0,94.25,NA
2015-07-01 12:00,5686.56,5731.2,2059.56,0,94.02,NA
2015-07-01 13:00,5725.44,5824.8,2105.28,0,93.86,NA
2015-07-01 14:00,5832,5924.16,2036.16,0,94.41,NA
2015-07-01 15:00,5752.08,5895.36,2078.28,0,94.05,NA
2015-07-01 16:00,5794.92,5918.4,2129.04,0,93.87,NA
2015-07-01 17:00,5481.72,5646.24,2003.04,0,93.93,NA
2015-07-01 18:00,5368.68,5444.64,2001.24,0,93.7,NA
2015-07-01 19:00,5287.32,5470.56,1891.08,0,94.16,NA
2015-07-01 20:00,5853.6,6006.24,2102.76,0,94.11,NA
2015-07-01 21:00,6020.64,6030.72,2208.24,0,93.88,NA
2015-07-01 22:00,5918.4,6108.48,2234.52,0,93.55,NA
2015-07-01 23:00,5632.2,5718.24,1962.72,0,94.43,NA
2015-07-02 0:00,5289.12,5371.2,1810.44,0,NA,100
2015-07-02 1:00,4940.64,5091.84,1731.24,0,NA,100
2015-07-02 2:00,5031.36,5232.96,1740.24,0,NA,100
2015-07-02 3:00,5415.48,5688,1872.36,0,NA,100
2015-07-02 4:00,6019.56,6112.8,2139.84,0,NA,100
2015-07-02 5:00,5888.16,5924.16,2172.6,0,NA,100
2015-07-02 6:00,5905.8,5932.8,2226.6,0,NA,100
2015-07-02 7:00,5607,5797.44,2068.2,0,NA,100
2015-07-02 8:00,5582.16,5652,1914.48,0,NA,100
2015-07-02 9:00,5860.44,5902.56,1973.16,0,NA,100
2015-07-02 10:00,5653.8,5853.6,1970.64,0,94.43,NA
2015-07-02 11:00,5577.48,5716.8,2056.32,0,93.83,NA
2015-07-02 12:00,5297.4,5470.56,1887.84,0,94.2,NA
2015-07-02 13:00,5601.96,6055.2,2047.68,0,93.92,NA
2015-07-02 14:00,5924.52,6037.92,2107.8,0,94.21,NA
2015-07-02 15:00,6055.92,6164.64,2211.84,0,93.93,NA
2015-07-02 16:00,6092.28,6216.48,2270.88,0,93.7,NA
2015-07-02 17:00,5551.2,5611.68,1976.4,0,94.21,NA
2015-07-02 18:00,5459.4,5519.52,1989.72,0,93.95,NA
2015-07-02 19:00,5194.08,5247.36,1836.72,0,94.28,NA
2015-07-02 20:00,5406.12,5532.48,1953.72,0,94.05,NA
2015-07-02 21:00,5315.4,5555.52,1937.88,0,93.95,NA
2015-07-02 22:00,5598.36,5706.72,2030.04,0,94.01,NA
2015-07-02 23:00,5784.48,5842.08,2084.76,0,94.08,NA
2015-07-03 0:00,5843.16,5885.28,2153.88,0,NA,100
2015-07-03 1:00,5846.04,5888.16,2162.52,0,NA,100
2015-07-03 2:00,5871.6,6115.68,2147.76,0,NA,100
2015-07-03 3:00,5610.6,5839.2,1935.36,0,NA,100
2015-07-03 4:00,5412.6,5506.56,1922.76,0,NA,100
2015-07-03 5:00,5585.76,5718.24,2019.24,0,NA,100
2015-07-03 6:00,5433.12,5544,1969.56,0,NA,100
2015-07-03 7:00,5623.92,5757.12,2032.92,0,NA,100
2015-07-03 8:00,5883.48,5976,2088,0,NA,100
2015-07-03 9:00,5868.72,6006.24,2064.96,0,NA,100
2015-07-03 10:00,5892.84,5980.32,2132.28,0,94.03,NA
2015-07-03 11:00,5404.68,5585.76,1963.08,0,93.99,NA
2015-07-03 12:00,5623.92,5699.52,2029.68,0,94.06,NA
2015-07-03 13:00,5898.6,6066.72,2114.64,0,94.13,NA
2015-07-03 14:00,6046.2,6256.8,2143.44,0,94.25,NA
2015-07-03 15:00,5483.16,5643.36,2027.52,0,93.79,NA
2015-07-03 16:00,5534.64,5764.32,2055.96,0,93.74,NA
2015-07-03 17:00,5573.88,5807.52,2051.28,0,93.85,NA
2015-07-03 18:00,5846.76,6039.36,2169.36,0,93.75,NA
2015-07-03 19:00,5766.84,5899.68,2112.12,0,93.9,NA
2015-07-03 20:00,5796,5908.32,2085.84,0,94.09,NA
2015-07-03 21:00,5582.52,5713.92,1991.88,0,94.18,NA
2015-07-03 22:00,5735.16,5762.88,2088,0,93.97,NA
2015-07-03 23:00,5681.88,5762.88,1986.84,0,94.4,NA
2015-07-04 0:00,5756.04,5940,1973.88,0,NA,100
2015-07-04 1:00,5784.12,5869.44,2101.32,0,NA,100
2015-07-04 2:00,5805.72,5950.08,2021.76,0,NA,100
2015-07-04 3:00,5978.52,6056.64,2051.28,0,NA,100
2015-07-04 4:00,5835.6,5921.28,2059.56,0,NA,100
2015-07-04 5:00,5550.12,5721.12,2006.64,0,NA,100
2015-07-04 6:00,5633.28,5875.2,2037.24,0,NA,100
2015-07-04 7:00,5369.04,5441.76,1947.96,0,NA,100
2015-07-04 8:00,5847.12,6108.48,2094.48,0,NA,100
2015-07-04 9:00,5853.24,5935.68,2064.96,0,NA,100
2015-07-04 10:00,5833.08,5918.4,2153.16,0,93.81,NA
2015-07-04 11:00,5856.48,5895.36,2182.68,0,93.7,NA
2015-07-04 12:00,5571.72,5677.92,2008.44,0,94.07,NA
2015-07-04 13:00,5485.32,5666.4,1909.08,0,94.44,NA
2015-07-04 14:00,5364.36,5453.28,1850.4,0,94.53,NA
2015-07-04 15:00,5250.96,5430.24,1824.84,0,94.46,NA
2015-07-04 16:00,5350.32,5607.36,1948.68,0,93.96,NA
2015-07-04 17:00,5649.48,5729.76,2105.28,0,93.71,NA
2015-07-04 18:00,5510.16,5634.72,2058.84,0,93.67,NA
2015-07-04 19:00,5826.24,5843.52,2178.36,0,93.67,NA
2015-07-04 20:00,5900.4,6043.68,2216.16,0,93.61,NA
2015-07-04 21:00,5786.28,6073.92,2082.6,0,94.09,NA
2015-07-04 22:00,5666.4,5772.96,2041.56,0,94.08,NA
2015-07-04 23:00,5716.44,5973.12,1964.88,0,94.57,NA
2015-07-05 0:00,5752.8,5885.28,1935.72,0,NA,100
2015-07-05 1:00,5603.4,5631.84,2038.68,0,NA,100
2015-07-05 2:00,5810.76,5899.68,2146.68,0,NA,100
2015-07-05 3:00,5775.84,5931.36,2003.4,0,NA,100
2015-07-05 4:00,5610.24,5696.64,1956.24,0,NA,100
2015-07-05 5:00,5689.44,5725.44,1989,0,NA,100
2015-07-05 6:00,5308.2,5647.68,1876.32,0,NA,100
2015-07-05 7:00,4324.68,4442.4,1362.6,0,NA,100
2015-07-05 8:00,3333.6,3571.2,802.08,0,NA,100
2015-07-05 9:00,2882.52,3119.04,559.44,0,NA,100
2015-07-05 10:00,2833.2,2937.6,560.52,0,98.1,NA
2015-07-05 11:00,2978.28,3052.8,578.16,0,98.17,NA
2015-07-05 12:00,2743.92,2874.24,586.08,0,97.79,NA
2015-07-05 13:00,2589.12,2656.8,571.68,0,97.65,NA
2015-07-05 14:00,2292.84,2573.28,352.44,0,98.84,NA
2015-07-05 15:00,2088,2216.16,311.04,0,98.91,NA
2015-07-05 16:00,1990.44,2128.32,280.08,0,99.02,NA
2015-07-05 17:00,1337.76,1380.96,45.36,13.32,99.94,NA
2015-07-05 18:00,1266.12,1300.32,36,21.24,99.96,NA
2015-07-05 19:00,1246.68,1274.4,32.4,15.84,99.97,NA
2015-07-05 20:00,1273.68,1290.24,42.48,17.64,99.94,NA
2015-07-05 21:00,1291.68,1317.6,61.2,2.52,99.89,NA
2015-07-05 22:00,1329.48,1356.48,103.32,0.72,99.7,NA
2015-07-05 23:00,1373.04,1383.84,82.8,1.44,99.82,NA
2015-07-06 0:00,1369.44,1412.64,59.4,6.84,NA,100
2015-07-06 1:00,1324.44,1355.04,55.08,6.84,NA,100
2015-07-06 2:00,1219.68,1247.04,39.6,12.24,NA,99.99
2015-07-06 3:00,1253.52,1284.48,44.28,12.24,NA,100
2015-07-06 4:00,1236.6,1274.4,47.88,3.24,NA,100
2015-07-06 5:00,1367.28,1409.76,161.28,0.36,NA,100
2015-07-06 6:00,1360.08,1424.16,177.12,0,NA,100
2015-07-06 7:00,1347.84,1370.88,174.24,0,NA,100
2015-07-06 8:00,1815.84,2478.24,328.32,0,NA,100
2015-07-06 9:00,3994.56,4416.48,890.64,0,NA,100
2015-07-06 10:00,4901.4,5222.88,1442.16,0,95.93,NA
2015-07-06 11:00,5614.92,5660.64,1841.04,0,95.02,NA
2015-07-06 12:00,5532.48,5669.28,1913.4,0,94.51,NA
2015-07-06 13:00,5695.56,5770.08,1976.76,0,94.47,NA
2015-07-06 14:00,5513.04,5718.24,1892.88,0,94.58,NA
2015-07-06 15:00,5451.48,5529.6,1849.32,0,94.7,NA
2015-07-06 16:00,5367.96,5407.2,1884.96,0,94.35,NA
2015-07-06 17:00,5618.16,5817.6,1986.48,0,94.28,NA
2015-07-06 18:00,5886.36,5906.88,2162.88,0,93.86,NA
2015-07-06 19:00,5918.76,5986.08,2176.92,0,93.85,NA
2015-07-06 20:00,5528.52,5708.16,2008.08,0,93.99,NA
2015-07-06 21:00,5642.28,5774.4,1941.48,0,94.56,NA
2015-07-06 22:00,5562,5627.52,1972.08,0,94.25,NA
2015-07-06 23:00,5605.56,5798.88,2019.6,0,94.08,NA
2015-07-07 0:00,5397.12,5731.2,1933.56,0,NA,100
2015-07-07 1:00,5126.04,5526.72,1798.56,0,NA,100
2015-07-07 2:00,5676.48,5869.44,1959.48,0,NA,100
2015-07-07 3:00,5934.96,6045.12,2078.28,0,NA,100
2015-07-07 4:00,5873.04,5950.08,2078.28,0,NA,100
2015-07-07 5:00,5861.88,6085.44,2083.68,0,NA,100
2015-07-07 6:00,5946.12,6004.8,2168.28,0,NA,100
2015-07-07 7:00,5881.32,6032.16,2149.92,0,NA,100
2015-07-07 8:00,5616,5677.92,2016.72,0,NA,100
2015-07-07 9:00,5556.24,5630.4,2001.24,0,NA,100
2015-07-07 10:00,5531.76,5643.36,1940.76,0,94.36,NA
2015-07-07 11:00,5744.52,5951.52,1982.88,0,94.53,NA
2015-07-07 12:00,5641.2,5855.04,2004.84,0,94.23,NA
2015-07-07 13:00,5726.16,5761.44,2042.64,0,94.19,NA
2015-07-07 14:00,5922.72,5957.28,2128.32,0,94.11,NA
2015-07-07 15:00,5678.28,5732.64,2045.52,0,94.08,NA
2015-07-07 16:00,5692.32,5749.92,2063.52,0,94.01,NA
2015-07-07 17:00,5616.36,5695.2,2048.04,0,93.95,NA
2015-07-07 18:00,5766.84,5961.6,2089.8,0,94.02,NA
2015-07-07 19:00,5871.96,5988.96,2176.2,0,93.77,NA
2015-07-07 20:00,5902.56,6010.56,2121.12,0,94.11,NA
2015-07-07 21:00,5705.64,5928.48,2021.76,0,94.26,NA
2015-07-07 22:00,5637.24,5708.16,2001.96,0,94.23,NA
2015-07-07 23:00,5711.76,5803.2,2002.32,0,94.37,NA
2015-07-08 0:00,5989.68,6045.12,2146.32,0,NA,100
2015-07-08 1:00,5893.2,6143.04,2190.24,0,NA,100
2015-07-08 2:00,5577.12,5901.12,1994.76,0,NA,100
2015-07-08 3:00,5079.96,5254.56,1740.24,0,NA,100
2015-07-08 4:00,5627.88,5754.24,2027.16,0,NA,100
2015-07-08 5:00,5639.76,5673.6,2072.52,0,NA,100
2015-07-08 6:00,5732.64,5865.12,2084.76,0,NA,100
2015-07-08 7:00,5900.76,6024.96,2182.68,0,NA,100
2015-07-08 8:00,5970.6,6045.12,2199.24,0,NA,100
2015-07-08 9:00,6005.88,6091.2,2170.8,0,NA,100
2015-07-08 10:00,5823.36,5929.92,2127.24,0,93.93,NA
2015-07-08 11:00,5619.96,5719.68,1926,0,94.6,NA
2015-07-08 12:00,5430.96,5518.08,1875.24,0,94.52,NA
2015-07-08 13:00,5520.6,5688,1923.48,0,94.43,NA
2015-07-08 14:00,5243.4,5682.24,1773,0,94.73,NA
2015-07-08 15:00,5223.6,5371.2,1821.6,0,94.42,NA
2015-07-08 16:00,5288.4,5374.08,1883.88,0,94.2,NA
2015-07-08 17:00,5677.92,5934.24,2054.88,0,94.03,NA
2015-07-08 18:00,5838.48,5879.52,2127.6,0,93.96,NA
2015-07-08 19:00,5798.52,5914.08,2144.16,0,93.79,NA
2015-07-08 20:00,5834.52,5940,2128.32,0,93.94,NA
2015-07-08 21:00,5607,5664.96,1949.76,0,94.45,NA
2015-07-08 22:00,5523.84,5577.12,1884.6,0,94.64,NA
2015-07-08 23:00,5523.84,5675.04,1917.72,0,94.47,NA
2015-07-09 0:00,5319,5395.68,1884.6,0,NA,100
2015-07-09 1:00,5118.84,5338.08,1792.44,0,NA,100
2015-07-09 2:00,5506.56,5680.8,1950.48,0,NA,100
2015-07-09 3:00,5626.8,5686.56,1963.8,0,NA,100
2015-07-09 4:00,5537.52,5652,1982.88,0,NA,100
2015-07-09 5:00,5715,5863.68,2079.36,0,NA,100
2015-07-09 6:00,5863.32,5918.4,2129.4,0,NA,100
2015-07-09 7:00,5730.12,5824.8,2064.96,0,NA,100
2015-07-09 8:00,5826.24,5893.92,2102.76,0,NA,100
2015-07-09 9:00,5509.08,5608.8,1940.4,0,NA,100
2015-07-09 10:00,5709.24,5906.88,1940.04,0,94.68,NA
2015-07-09 11:00,5994.36,6069.6,2077.56,0,94.49,NA
2015-07-09 12:00,5592.24,5794.56,1964.88,0,94.35,NA
2015-07-09 13:00,5709.24,5735.52,2030.04,0,94.22,NA
2015-07-09 14:00,5505.12,5675.04,1927.44,0,94.38,NA
2015-07-09 15:00,5023.08,5214.24,1757.52,0,94.39,NA
2015-07-09 16:00,5145.12,5248.8,1815.48,0,94.3,NA
2015-07-09 17:00,5466.6,5788.8,1877.4,0,94.58,NA
2015-07-09 18:00,5906.88,5994.72,2123.28,0,94.1,NA
2015-07-09 19:00,5902.92,6114.24,2176.56,0,93.83,NA
2015-07-09 20:00,3066.84,6180.48,1115.64,0,93.98,NA
2015-07-09 21:00,4175.28,5254.56,1567.44,0.36,93.62,NA
2015-07-09 22:00,5813.64,5935.68,2185.92,0,93.6,NA
2015-07-09 23:00,5585.4,5679.36,1976.76,0,94.27,NA
2015-07-10 0:00,5366.16,5483.52,1874.16,0,NA,100
2015-07-10 1:00,5513.76,5556.96,1989.72,0,NA,100
2015-07-10 2:00,5441.76,5528.16,1904.04,0,NA,100
2015-07-10 3:00,5159.88,5387.04,1867.32,0,NA,100
2015-07-10 4:00,5189.4,5302.08,1903.68,0,NA,100
2015-07-10 5:00,5431.68,5577.12,1988.64,0,NA,100
2015-07-10 6:00,5669.64,5842.08,2116.44,0,NA,100
2015-07-10 7:00,5839.2,5912.64,2192.04,0,NA,100
2015-07-10 8:00,5747.04,5895.36,2158.56,0,NA,100
2015-07-10 9:00,5620.68,5757.12,1940.04,0,NA,100
2015-07-10 10:00,5746.32,5767.2,1929.96,0,94.8,NA
2015-07-10 11:00,5698.8,5869.44,1912.68,0,94.8,NA
2015-07-10 12:00,5504.04,5623.2,1940.04,0,94.31,NA
2015-07-10 13:00,5679.36,5791.68,2037.24,0,94.13,NA
2015-07-10 14:00,5624.64,5772.96,1976.4,0,94.35,NA
2015-07-10 15:00,5307.84,5490.72,1822.32,0,94.58,NA
2015-07-10 16:00,5517,5633.28,1944.72,0,94.31,NA
2015-07-10 17:00,5313.24,5706.72,1897.92,0,94.17,NA
2015-07-10 18:00,5346.36,5464.8,1902.6,0,94.21,NA
2015-07-10 19:00,5571,5649.12,2015.64,0,94.03,NA
2015-07-10 20:00,5563.8,5736.96,1955.16,0,94.34,NA
2015-07-10 21:00,5669.28,5749.92,1942.92,0,94.6,NA
2015-07-10 22:00,5738.76,5755.68,2066.04,0,94.09,NA
2015-07-10 23:00,5546.16,5695.2,1935.36,0,94.42,NA
2015-07-11 0:00,5685.48,5771.52,1990.8,0,NA,100
2015-07-11 1:00,5897.52,5952.96,2093.76,0,NA,100
2015-07-11 2:00,5943.96,6036.48,2094.84,0,NA,100
2015-07-11 3:00,5543.28,5689.44,1955.16,0,NA,100
2015-07-11 4:00,5866.2,6006.24,2142.72,0,NA,100
2015-07-11 5:00,5646.96,5699.52,2046.96,0,NA,100
2015-07-11 6:00,5539.32,5631.84,1983.96,0,NA,100
2015-07-11 7:00,5763.96,5850.72,2064.24,0,NA,100
2015-07-11 8:00,5819.04,5918.4,2079,0,NA,100
2015-07-11 9:00,5809.32,5868,2017.8,0,NA,100
2015-07-11 10:00,5715.36,5819.04,2004.84,0,94.36,NA
2015-07-11 11:00,5601.6,5679.36,1931.4,0,94.54,NA
2015-07-11 12:00,5354.28,5611.68,1925.64,0,94.1,NA
2015-07-11 13:00,5443.92,5634.72,1944.72,0,94.17,NA
2015-07-11 14:00,5250.24,5595.84,1824.12,0,94.46,NA
2015-07-11 15:00,5003.64,5286.24,1671.84,0,94.85,NA
2015-07-11 16:00,5396.76,5565.6,1901.88,0,94.31,NA
2015-07-11 17:00,5116.68,5153.76,1868.76,0,93.93,NA
2015-07-11 18:00,5641.2,5857.92,2066.4,0,93.9,NA
2015-07-11 19:00,5751,5781.6,2165.4,0,93.59,NA
2015-07-11 20:00,5905.44,5994.72,2186.64,0,93.78,NA
2015-07-11 21:00,5670.72,5703.84,1990.8,0,94.35,NA
2015-07-11 22:00,5536.08,5594.4,1951.56,0,94.31,NA
2015-07-11 23:00,5723.64,5865.12,2042.64,0,94.18,NA
2015-07-12 0:00,5540.04,5778.72,2020.68,0,NA,100
2015-07-12 1:00,5307.48,5355.36,1926,0,NA,100
2015-07-12 2:00,5248.08,5633.28,1890,0,NA,100
2015-07-12 3:00,5585.04,5639.04,2027.88,0,NA,100
2015-07-12 4:00,5766.48,5931.36,2138.04,0,NA,100
2015-07-12 5:00,5658.12,5804.64,2028.24,0,NA,100
2015-07-12 6:00,5487.12,5569.92,1926.72,0,NA,100
2015-07-12 7:00,5087.88,5362.56,1739.52,0,NA,100
2015-07-12 8:00,3648.6,4020.48,991.8,0,NA,100
2015-07-12 9:00,2940.48,3278.88,579.96,0,NA,100
2015-07-12 10:00,2715.48,2829.6,516.24,0,98.24,NA
2015-07-12 11:00,2918.16,2970.72,571.68,0,98.13,NA
2015-07-12 12:00,2839.32,2882.88,582.12,0,97.96,NA
2015-07-12 13:00,2669.4,2723.04,576.72,0,97.74,NA
2015-07-12 14:00,2705.04,2852.64,574.92,0,97.82,NA
2015-07-12 15:00,2103.48,2167.2,244.8,0,99.33,NA
2015-07-12 16:00,1967.4,2005.92,208.8,0,99.44,NA
2015-07-12 17:00,363.24,1452.96,19.44,0.36,99.86,NA
2015-07-12 18:00,1365.12,1399.68,158.04,0.72,99.34,NA
2015-07-12 19:00,1400.76,1424.16,138.24,0.36,99.52,NA
2015-07-12 20:00,1321.56,1333.44,164.52,0,99.23,NA
2015-07-12 21:00,1388.16,1442.88,126.36,1.08,99.59,NA
2015-07-12 22:00,670.68,1353.6,97.2,0,98.97,NA
2015-07-12 23:00,1374.12,1395.36,125.64,1.44,99.58,NA
2015-07-13 0:00,1422.36,1477.44,160.56,0.72,NA,100
2015-07-13 1:00,345.96,1383.84,35.64,0,NA,100
2015-07-13 2:00,1433.88,1464.48,122.04,1.8,NA,100
2015-07-13 3:00,1393.56,1425.6,131.76,3.24,NA,100
2015-07-13 4:00,1410.12,1445.76,125.28,0.72,NA,100
2015-07-13 5:00,1388.88,1463.04,153.72,0.36,NA,100
2015-07-13 6:00,1486.08,1517.76,81.36,3.6,NA,100
2015-07-13 7:00,1342.44,1435.68,110.52,5.04,NA,100
2015-07-13 8:00,1873.8,2376,262.44,0,NA,100
2015-07-13 9:00,3868.2,4305.6,964.08,0,NA,100
2015-07-13 10:00,4741.92,4816.8,1297.44,0,96.45,NA
2015-07-13 11:00,4837.68,4923.36,1467,0,95.7,NA
2015-07-13 12:00,5325.84,5446.08,1775.16,0,94.87,NA
2015-07-13 13:00,5435.64,5480.64,1900.44,0,94.4,NA
2015-07-13 14:00,5614.2,5788.8,1969.92,0,94.36,NA
2015-07-13 15:00,5807.52,6001.92,2080.44,0,94.14,NA
2015-07-13 16:00,5918.04,5980.32,2158.56,0,93.95,NA
2015-07-13 17:00,5812.2,5896.8,2107.8,0,94.01,NA
2015-07-13 18:00,5677.2,5816.16,2153.52,0,93.5,NA
2015-07-13 19:00,5238.36,5316.48,1904.76,0,93.98,NA
2015-07-13 20:00,5225.4,5355.36,1878.48,0,94.1,NA
2015-07-13 21:00,5653.08,5718.24,1990.8,0,94.32,NA
2015-07-13 22:00,5921.64,6001.92,2163.96,0,93.93,NA
2015-07-13 23:00,5829.48,5978.88,2030.4,0,94.44,NA
2015-07-14 0:00,5725.8,5793.12,2005.56,0,NA,100
2015-07-14 1:00,5132.88,5320.8,1793.52,0,NA,100
2015-07-14 2:00,5400.72,5613.12,1806.12,0,NA,100
2015-07-14 3:00,5387.76,5633.28,1795.68,0,NA,100
2015-07-14 4:00,5442.48,5565.6,1873.44,0,NA,100
2015-07-14 5:00,5225.04,5293.44,1836.72,0,NA,100
2015-07-14 6:00,4973.76,5248.8,1734.48,0,NA,100
2015-07-14 7:00,5078.16,5146.56,1770.84,0,NA,100
2015-07-14 8:00,5632.2,5870.88,1976.04,0,NA,100
2015-07-14 9:00,5690.16,5840.64,1975.32,0,NA,100
2015-07-14 10:00,5710.32,5860.8,1994.76,0,94.41,NA
2015-07-14 11:00,5202.72,5581.44,1828.44,0,94.34,NA
2015-07-14 12:00,5061.96,5086.08,1724.76,0,94.66,NA
2015-07-14 13:00,4957.92,4995.36,1725.12,0,94.45,NA
2015-07-14 14:00,5064.12,5129.28,1715.76,0,94.71,NA
2015-07-14 15:00,4834.8,4993.92,1598.04,0,94.95,NA
2015-07-14 16:00,4659.84,4717.44,1574.64,0,94.74,NA
2015-07-14 17:00,5105.52,5258.88,1704.24,0,94.85,NA
2015-07-14 18:00,5461.92,5693.76,1881,0,94.55,NA
2015-07-14 19:00,5639.76,5690.88,2027.88,0,94.1,NA
2015-07-14 20:00,5514.84,5569.92,1936.08,0,94.35,NA
2015-07-14 21:00,5203.08,5536.8,1751.04,0,94.78,NA
2015-07-14 22:00,5021.64,5117.76,1656.36,0,94.97,NA
2015-07-14 23:00,5196.96,5241.6,1771.92,0,94.65,NA
2015-07-15 0:00,5127.12,5237.28,1819.08,0,NA,100
2015-07-15 1:00,5373.36,5700.96,1905.12,0,NA,100
2015-07-15 2:00,5392.08,5620.32,1892.88,0,NA,100
2015-07-15 3:00,5332.68,5618.88,1806.12,0,NA,100
2015-07-15 4:00,5751.36,5826.24,2025.36,0,NA,100
2015-07-15 5:00,5937.84,5993.28,2143.08,0,NA,100
2015-07-15 6:00,5852.88,5944.32,2182.32,0,NA,100
2015-07-15 7:00,5737.32,5775.84,2118.24,0,NA,100
2015-07-15 8:00,5621.04,5712.48,2004.84,0,NA,100
2015-07-15 9:00,5483.52,5641.92,1843.92,0,NA,100
2015-07-15 10:00,5266.8,5457.6,1752.48,0,94.89,NA
2015-07-15 11:00,5227.92,5293.44,1759.68,0,94.78,NA
2015-07-15 12:00,5353.2,5427.36,1923.48,0,94.11,NA
2015-07-15 13:00,5401.44,5660.64,2036.88,0,93.57,NA
2015-07-15 14:00,5599.44,5685.12,1998.36,0,94.18,NA
2015-07-15 15:00,5667.84,5772.96,1983.6,0,94.39,NA
2015-07-15 16:00,5504.04,5690.88,1953.36,0,94.24,NA
2015-07-15 17:00,5747.04,5916.96,2074.32,0,94.06,NA
2015-07-15 18:00,5760.36,5880.96,2137.68,0,93.75,NA
2015-07-15 19:00,5726.52,5902.56,2139.12,0,93.68,NA
2015-07-15 20:00,5537.88,5649.12,2019.6,0,93.95,NA
2015-07-15 21:00,5448.24,5533.92,1780.92,0,95.05,NA
2015-07-15 22:00,5528.52,5627.52,1884.96,0,94.65,NA
2015-07-15 23:00,5430.6,5631.84,1810.08,0,94.87,NA
2015-07-16 0:00,5136.48,5290.56,1740.96,0,NA,100
2015-07-16 1:00,5000.04,5132.16,1717.2,0,NA,100
2015-07-16 2:00,5335.2,5567.04,1819.8,0,NA,100
2015-07-16 3:00,5573.88,5620.32,1974.6,0,NA,100
2015-07-16 4:00,5384.52,5562.72,1937.16,0,NA,100
2015-07-16 5:00,4819.32,5568.48,1703.88,0,NA,100
2015-07-16 6:00,4988.88,5120.64,1695.6,0,NA,100
2015-07-16 7:00,5438.16,5568.48,1876.68,0,NA,100
2015-07-16 8:00,5456.52,5535.36,1896.12,0,NA,100
2015-07-16 9:00,5275.44,5319.36,1836.36,0,NA,100
2015-07-16 10:00,5630.04,5921.28,2018.88,0,94.13,NA
2015-07-16 11:00,5883.48,5999.04,2132.64,0,94.01,NA
2015-07-16 12:00,5459.04,5575.68,2035.8,0,93.7,NA
2015-07-16 13:00,5597.64,5675.04,2152.8,0,93.34,NA
2015-07-16 14:00,5749.92,5922.72,2088.36,0,93.99,NA
2015-07-16 15:00,5662.44,5820.48,2040.48,0,94.08,NA
2015-07-16 16:00,5672.88,5748.48,2070.72,0,93.94,NA
2015-07-16 17:00,5511.96,5649.12,2062.08,0,93.66,NA
2015-07-16 18:00,5149.08,5248.8,1850.76,0,94.11,NA
2015-07-16 19:00,5592.24,5680.8,2039.76,0,93.95,NA
2015-07-16 20:00,5379.12,5539.68,1959.12,0,93.96,NA
2015-07-16 21:00,5603.76,5696.64,2014.56,0,94.1,NA
2015-07-16 22:00,5497.56,5656.32,2050.56,0,93.69,NA
2015-07-16 23:00,5646.6,5794.56,2036.52,0,94.07,NA
2015-07-17 0:00,5881.32,5991.84,2152.08,0,NA,100
2015-07-17 1:00,5602.68,5914.08,2090.88,0,NA,100
2015-07-17 2:00,6003,6033.6,2168.64,0,NA,100
2015-07-17 3:00,5823,6045.12,2138.76,0,NA,100
2015-07-17 4:00,5470.56,5631.84,1998.72,0,NA,100
2015-07-17 5:00,5485.32,5696.64,1982.52,0,NA,100
2015-07-17 6:00,5802.12,5862.24,2157.84,0,NA,100
2015-07-17 7:00,5202.36,5650.56,1948.68,0,NA,100
2015-07-17 8:00,5230.44,5270.4,1882.44,0,NA,100
2015-07-17 9:00,5164.2,5209.92,1797.12,0,NA,100
2015-07-17 10:00,5713.56,5911.2,2020.68,0,94.28,NA
2015-07-17 11:00,5698.44,5736.96,2007,0,94.32,NA
2015-07-17 12:00,5698.8,5787.36,2072.16,0,93.98,NA
2015-07-17 13:00,5815.44,5908.32,2219.04,0,93.43,NA
2015-07-17 14:00,5687.64,5781.6,2033.28,0,94.16,NA
2015-07-17 15:00,5705.28,5748.48,2079,0,93.96,NA
2015-07-17 16:00,5237.64,5476.32,1913.04,0,93.93,NA
2015-07-17 17:00,5416.2,5636.16,2036.88,0,93.6,NA
2015-07-17 18:00,5568.84,5597.28,2140.56,0,93.34,NA
2015-07-17 19:00,5447.88,5542.56,2030.4,0,93.7,NA
2015-07-17 20:00,5900.04,6068.16,2197.44,0,93.71,NA
2015-07-17 21:00,5892.48,6003.36,2196,0,93.7,NA
2015-07-17 22:00,5837.76,5873.76,2183.76,0,93.66,NA
2015-07-17 23:00,5575.68,5790.24,2046.6,0,93.88,NA
2015-07-18 0:00,5440.68,5600.16,1918.8,0,NA,100
2015-07-18 1:00,5623.2,5709.6,2018.52,0,NA,100
2015-07-18 2:00,5512.32,5571.36,1953,0,NA,100
2015-07-18 3:00,5368.68,5497.92,1895.4,0,NA,100
