납부자번호,고객명,ID,검침일(시간),주소,용도,설치번호,설비번호,비보정사용량,,,보정사용량,,,보정계수(평균),,,순간유량(평균 임시사용),,
,,,,,,,,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간
000209721489,춘의주공APT,10000144,2018-01-26 13,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,99,0,0,132,0,1.4038,1.4028,1.3972,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 14,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4201,1.4038,1.3944,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 15,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4278,1.4201,1.3943,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 16,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4302,1.4278,1.3946,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 17,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,72,0,16,96,0,21,1.3204,1.4302,1.3249,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 18,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,223,72,229,298,96,299,1.3585,1.3204,1.3231,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 19,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,185,223,189,249,298,251,1.3538,1.3585,1.3341,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 20,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,76,185,130,103,249,173,1.4203,1.3538,1.3935,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 21,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,76,0,0,103,0,1.416,1.4203,1.3938,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 22,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4134,1.416,1.3923,0,0,0
000209721489,춘의주공APT,10000144,2018-01-26 23,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4132,1.4134,1.3927,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 00,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4142,1.4132,1.3942,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 01,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.416,1.4142,1.3954,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 02,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4176,1.416,1.397,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 03,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,55,0,198,73,0,260,1.3183,1.4176,1.3232,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 04,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,224,55,189,300,73,253,1.3448,1.3183,1.3426,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 05,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,162,224,67,218,300,90,1.4056,1.3448,1.4011,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 06,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,162,0,0,218,0,1.4124,1.4056,1.4008,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 07,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4137,1.4124,1.401,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 08,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4153,1.4137,1.4031,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 09,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.4173,1.4153,1.4081,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 10,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,99,0,0,131,1.4172,1.4173,1.3241,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 11,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,142,0,208,190,0,279,1.3161,1.4172,1.3315,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 12,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,210,142,99,281,190,132,1.3456,1.3161,1.4028,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 13,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,84,210,0,113,281,0,1.4006,1.3456,1.4038,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 14,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,84,0,0,113,0,1.3984,1.4006,1.4201,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 15,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.397,1.3984,1.4278,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 16,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3957,1.397,1.4302,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 17,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,55,0,72,72,0,96,1.3289,1.3957,1.3204,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 18,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,225,55,223,296,72,298,1.3279,1.3289,1.3585,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 19,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,188,225,185,250,296,249,1.3266,1.3279,1.3538,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 20,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,66,188,76,88,250,103,1.3935,1.3266,1.4203,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 21,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,66,0,0,88,0,1.3933,1.3935,1.416,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 22,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3928,1.3933,1.4134,0,0,0
000209721489,춘의주공APT,10000144,2018-01-27 23,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.393,1.3928,1.4132,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 00,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3934,1.393,1.4142,0,0,0
